"","species","latitude","longitude"
"4642","Callitriche cophocarpa Sendtner",60.2060889,18.172433
"4643","Callitriche cophocarpa Sendtner",59.234271,17.009636
"4644","Callitriche cophocarpa Sendtner",60.8152779,15.2694639
"4645","Callitriche cophocarpa Sendtner",58.90854,17.9094869
"4646","Callitriche cophocarpa Sendtner",58.802698,17.470472
"4647","Callitriche cophocarpa Sendtner",60.5216029,17.63622
"4648","Callitriche cophocarpa Sendtner",59.6119139,17.377451
"4649","Callitriche cophocarpa Sendtner",58.946109,16.5218419
"4650","Callitriche cophocarpa Sendtner",59.8347979,18.7704869
"4651","Callitriche cophocarpa Sendtner",59.216979,16.133545
"4652","Callitriche cophocarpa Sendtner",59.8815979,18.685317
"4653","Callitriche cophocarpa Sendtner",59.013665,16.4797289
"4654","Callitriche cophocarpa Sendtner",59.155239,17.9246149
"4655","Callitriche cophocarpa Sendtner",56.408137,14.673747
"4656","Callitriche cophocarpa Sendtner",59.0988139,17.092146
"4657","Callitriche cophocarpa Sendtner",59.684542,18.4463469
"4658","Callitriche cophocarpa Sendtner",56.5443229,15.960493
"4659","Callitriche cophocarpa Sendtner",57.0532919,13.9488059
"4660","Callitriche cophocarpa Sendtner",58.803787,17.3840089
"4661","Callitriche cophocarpa Sendtner",57.136001,15.4006
"4662","Callitriche cophocarpa Sendtner",60.043083,17.195084
"4663","Callitriche cophocarpa Sendtner",57.801045,14.329368
"4664","Callitriche cophocarpa Sendtner",59.865001,16.719974
"4665","Callitriche cophocarpa Sendtner",57.6217389,13.769233
"4666","Callitriche cophocarpa Sendtner",57.0037689,14.8021879
"4667","Callitriche cophocarpa Sendtner",57.903948,14.375757
"4668","Callitriche cophocarpa Sendtner",60.141916,17.987766
"4669","Callitriche cophocarpa Sendtner",59.029164,17.3072389
"4670","Callitriche cophocarpa Sendtner",59.1040399,16.350605
"4671","Callitriche cophocarpa Sendtner",59.2574869,16.922796
"4672","Callitriche cophocarpa Sendtner",57.5349059,14.375299
"4673","Callitriche cophocarpa Sendtner",60.175665,17.134008
"4674","Callitriche cophocarpa Sendtner",60.1852469,18.0807779
"4675","Callitriche cophocarpa Sendtner",59.0819339,16.263055
"4676","Callitriche cophocarpa Sendtner",57.896487,14.517709
"4677","Callitriche cophocarpa Sendtner",56.227448,14.99034
"4678","Callitriche cophocarpa Sendtner",60.212204,18.131371
"4679","Callitriche cophocarpa Sendtner",58.735399,17.4672559
"4680","Callitriche cophocarpa Sendtner",60.3509949,17.5034579
"4681","Callitriche cophocarpa Sendtner",58.06132,16.0169439
"4682","Callitriche cophocarpa Sendtner",58.0164219,15.593711
"4683","Callitriche cophocarpa Sendtner",59.963262,17.931235
"4684","Callitriche cophocarpa Sendtner",59.663006,18.400282
"4685","Callitriche cophocarpa Sendtner",60.093181,18.209273
"4686","Callitriche cophocarpa Sendtner",58.6424659,16.623163
"4687","Callitriche cophocarpa Sendtner",58.938392,17.390153
"4688","Callitriche cophocarpa Sendtner",59.66208,16.847508
"4689","Callitriche cophocarpa Sendtner",59.8217319,18.3662449
"4690","Callitriche cophocarpa Sendtner",59.5246429,17.1524949
"4691","Callitriche cophocarpa Sendtner",59.0824319,16.088656
"4692","Callitriche cophocarpa Sendtner",60.287827,17.138553
"4693","Callitriche cophocarpa Sendtner",57.136415,15.389866
"4694","Callitriche cophocarpa Sendtner",59.3066269,16.17829
"4695","Callitriche cophocarpa Sendtner",58.946952,16.348134
"4696","Callitriche cophocarpa Sendtner",59.8186839,18.2429689
"4697","Callitriche cophocarpa Sendtner",57.8311229,14.015012
"4698","Callitriche cophocarpa Sendtner",58.0925519,16.621582
"4699","Callitriche cophocarpa Sendtner",57.580562,16.314214
"4700","Callitriche cophocarpa Sendtner",60.3964229,17.460464
"4701","Callitriche cophocarpa Sendtner",59.555095,18.1708159
"4702","Callitriche cophocarpa Sendtner",59.366666,17.234179
"4703","Callitriche cophocarpa Sendtner",58.787646,16.734742
"4704","Callitriche cophocarpa Sendtner",57.35526,14.975365
"4705","Callitriche cophocarpa Sendtner",59.0334769,16.871987
"4706","Callitriche cophocarpa Sendtner",59.058765,16.437041
"4707","Callitriche cophocarpa Sendtner",60.0199149,16.993251
"4708","Callitriche cophocarpa Sendtner",58.945599,16.608691
"4709","Callitriche cophocarpa Sendtner",57.676687,14.731688
"4710","Callitriche cophocarpa Sendtner",59.958666,18.1995259
"4711","Callitriche cophocarpa Sendtner",59.036717,16.3495449
"4712","Callitriche cophocarpa Sendtner",60.104449,17.328924
"4713","Callitriche cophocarpa Sendtner",58.8785359,16.563793
"4714","Callitriche cophocarpa Sendtner",58.555273,15.8481229
"4715","Callitriche cophocarpa Sendtner",56.016204,14.840869
"4716","Callitriche cophocarpa Sendtner",59.6425819,17.577497
"4717","Callitriche cophocarpa Sendtner",60.3877999,18.049544
"4718","Callitriche cophocarpa Sendtner",60.1777289,16.908836
"4719","Callitriche cophocarpa Sendtner",58.702002,15.8477099
"4720","Callitriche cophocarpa Sendtner",58.8114589,16.5190659
"4721","Callitriche cophocarpa Sendtner",57.585999,15.9431379
"4722","Callitriche cophocarpa Sendtner",57.911169,16.266576
"4723","Callitriche cophocarpa Sendtner",59.310451,17.6374679
"4724","Callitriche cophocarpa Sendtner",59.926999,17.3029
"4725","Callitriche cophocarpa Sendtner",59.1395619,12.4404
"4726","Callitriche cophocarpa Sendtner",59.938611,18.063863
"4727","Callitriche cophocarpa Sendtner",59.346451,17.0136059
"4728","Callitriche cophocarpa Sendtner",59.4908989,17.9897519
"4729","Callitriche cophocarpa Sendtner",59.632102,17.5556769
"4730","Callitriche cophocarpa Sendtner",60.635902,17.403269
"4731","Callitriche cophocarpa Sendtner",58.96419,17.087125
"4732","Callitriche cophocarpa Sendtner",60.144756,17.807897
"4733","Callitriche cophocarpa Sendtner",57.8209,15.057228
"4734","Callitriche cophocarpa Sendtner",59.846569,18.191468
"4735","Callitriche cophocarpa Sendtner",59.3518919,16.0030019
"4736","Callitriche cophocarpa Sendtner",60.54907,17.787253
"4737","Callitriche cophocarpa Sendtner",60.004541,17.758175
"4738","Callitriche cophocarpa Sendtner",58.1945789,16.442826
"4739","Callitriche cophocarpa Sendtner",59.9323109,16.7218249
"4740","Callitriche cophocarpa Sendtner",57.731489,14.150891
"4741","Callitriche cophocarpa Sendtner",57.766627,16.261375
"4742","Callitriche cophocarpa Sendtner",56.5293739,14.408474
"4743","Callitriche cophocarpa Sendtner",59.344234,17.233235
"4744","Callitriche cophocarpa Sendtner",58.9928839,15.957457
"4745","Callitriche cophocarpa Sendtner",59.8387159,17.165161
"4746","Callitriche cophocarpa Sendtner",59.985418,17.8932369
"4747","Callitriche cophocarpa Sendtner",60.4070359,18.232396
"4748","Callitriche cophocarpa Sendtner",58.240993,15.677497
"4749","Callitriche cophocarpa Sendtner",58.078034,16.495826
"4750","Callitriche cophocarpa Sendtner",56.509304,14.032358
"4751","Callitriche cophocarpa Sendtner",60.089365,16.726181
"4752","Callitriche cophocarpa Sendtner",59.322732,17.1445089
"4753","Callitriche cophocarpa Sendtner",60.1005749,17.760259
"4754","Callitriche cophocarpa Sendtner",59.147823,16.569731
"4755","Callitriche cophocarpa Sendtner",58.1718699,16.1645819
"4756","Callitriche cophocarpa Sendtner",59.005696,17.3932429
"4757","Callitriche cophocarpa Sendtner",58.016669,16.6909139
"4758","Callitriche cophocarpa Sendtner",59.372931,16.442862
"4759","Callitriche cophocarpa Sendtner",59.9578429,18.041899
"4760","Callitriche cophocarpa Sendtner",58.995674,12.106227
"4761","Callitriche cophocarpa Sendtner",57.42978,14.847148
"4762","Callitriche cophocarpa Sendtner",59.058968,16.393463
"4763","Callitriche cophocarpa Sendtner",58.8797989,16.30374
"4764","Callitriche cophocarpa Sendtner",59.912664,16.830323
"4765","Callitriche cophocarpa Sendtner",60.269869,16.946269
"4766","Callitriche cophocarpa Sendtner",58.9579829,17.6083089
"4767","Callitriche cophocarpa Sendtner",59.9233479,17.308101
"4768","Callitriche cophocarpa Sendtner",60.483732,17.3666799
"4769","Callitriche cophocarpa Sendtner",58.551496,16.792818
"4770","Callitriche cophocarpa Sendtner",59.230558,17.3598709
"4771","Callitriche cophocarpa Sendtner",59.874403,18.997347
"4772","Callitriche cophocarpa Sendtner",57.5676569,15.763439
"4773","Callitriche cophocarpa Sendtner",59.8287169,17.922657
"4774","Callitriche cophocarpa Sendtner",60.3112289,18.542045
"4775","Callitriche cophocarpa Sendtner",60.0656019,18.4767459
"4776","Callitriche cophocarpa Sendtner",59.3967019,16.047262
"4777","Callitriche cophocarpa Sendtner",59.955302,18.378336
"4778","Callitriche cophocarpa Sendtner",58.848655,17.3860479
"4779","Callitriche cophocarpa Sendtner",59.880079,17.243638
"4780","Callitriche cophocarpa Sendtner",57.6480189,14.1547
"4781","Callitriche cophocarpa Sendtner",56.847526,13.511506
"4782","Callitriche cophocarpa Sendtner",60.416471,17.64302
"4783","Callitriche cophocarpa Sendtner",60.016063,18.697004
"4784","Callitriche cophocarpa Sendtner",57.6159469,16.726334
"4785","Callitriche cophocarpa Sendtner",58.0160789,16.303452
"4786","Callitriche cophocarpa Sendtner",60.407023,17.676976
"4787","Callitriche cophocarpa Sendtner",59.300294,17.1436199
"4788","Callitriche cophocarpa Sendtner",56.6783039,13.804124
"4789","Callitriche cophocarpa Sendtner",58.8950469,17.258047
"4790","Callitriche cophocarpa Sendtner",58.980415,17.609486
"4791","Callitriche cophocarpa Sendtner",58.9857379,17.174899
"4792","Callitriche cophocarpa Sendtner",57.68525,13.926645
"4793","Callitriche cophocarpa Sendtner",60.4377199,15.560662
"4794","Callitriche cophocarpa Sendtner",59.675023,17.568559
"4795","Callitriche cophocarpa Sendtner",59.328786,16.266361
"4796","Callitriche cophocarpa Sendtner",59.031928,17.046098
"4797","Callitriche cophocarpa Sendtner",58.989908,16.69669
"4798","Callitriche cophocarpa Sendtner",59.0142749,16.349194
"4799","Callitriche cophocarpa Sendtner",59.0153669,15.6964609
"4800","Callitriche cophocarpa Sendtner",57.770344,14.1692889
"4801","Callitriche cophocarpa Sendtner",58.7589169,17.381979
"4802","Callitriche cophocarpa Sendtner",59.7365739,18.8240529
"4803","Callitriche cophocarpa Sendtner",59.552874,18.4731799
"4804","Callitriche cophocarpa Sendtner",57.227663,14.72822
"4805","Callitriche cophocarpa Sendtner",60.1536759,17.088104
"4806","Callitriche cophocarpa Sendtner",58.4202689,16.1046459
"4807","Callitriche cophocarpa Sendtner",59.055965,18.441514
"4808","Callitriche cophocarpa Sendtner",60.043123,16.904353
"4809","Callitriche cophocarpa Sendtner",60.332703,18.589126
"4810","Callitriche cophocarpa Sendtner",57.81201,14.345745
"4811","Callitriche cophocarpa Sendtner",58.9027919,16.130562
"4812","Callitriche cophocarpa Sendtner",58.7717129,12.1301039
"4813","Callitriche cophocarpa Sendtner",59.9875699,18.6855599
"4814","Callitriche cophocarpa Sendtner",58.8576589,16.2167829
"4815","Callitriche cophocarpa Sendtner",57.9845419,14.950706
"4816","Callitriche cophocarpa Sendtner",59.634155,17.2384279
"4817","Callitriche cophocarpa Sendtner",58.91431,15.675
"4818","Callitriche cophocarpa Sendtner",60.02167,18.428345
"4819","Callitriche cophocarpa Sendtner",59.8922069,18.150065
"4820","Callitriche cophocarpa Sendtner",58.822785,17.6445739
"4821","Callitriche cophocarpa Sendtner",59.761293,19.0310519
"4822","Callitriche cophocarpa Sendtner",60.2771839,17.951573
"4823","Callitriche cophocarpa Sendtner",56.3762109,16.0666289
"4824","Callitriche cophocarpa Sendtner",59.774206,18.453426
"4825","Callitriche cophocarpa Sendtner",59.4334789,17.281053
"4826","Callitriche cophocarpa Sendtner",59.013882,16.436214
"4827","Callitriche cophocarpa Sendtner",59.103427,16.481489
"4828","Callitriche cophocarpa Sendtner",57.351562,14.447156
"4829","Callitriche cophocarpa Sendtner",60.0189179,17.0039669
"4830","Callitriche cophocarpa Sendtner",60.0214989,16.738695
"4831","Callitriche cophocarpa Sendtner",60.575273,17.515208
"4832","Callitriche cophocarpa Sendtner",59.8414509,18.4587709
"4833","Callitriche cophocarpa Sendtner",57.138809,13.524891
"4834","Callitriche cophocarpa Sendtner",60.242541,18.3845789
"4835","Callitriche cophocarpa Sendtner",59.769539,18.6756509
"4836","Callitriche cophocarpa Sendtner",58.996803,18.001888
"4837","Callitriche cophocarpa Sendtner",56.597583,13.868649
"4838","Callitriche cophocarpa Sendtner",60.3173689,18.225739
"4839","Callitriche cophocarpa Sendtner",57.0848149,14.146822
"4840","Callitriche cophocarpa Sendtner",58.108919,16.1995709
"4841","Callitriche cophocarpa Sendtner",60.0818519,17.4896059
"4842","Callitriche cophocarpa Sendtner",59.4548879,17.3701569
"4843","Callitriche cophocarpa Sendtner",59.907232,18.261977
"4844","Callitriche cophocarpa Sendtner",57.267383,14.23642
"4845","Callitriche cophocarpa Sendtner",59.70421,18.581194
"4846","Callitriche cophocarpa Sendtner",59.192222,18.364484
"4847","Callitriche cophocarpa Sendtner",59.097448,17.222968
"4848","Callitriche cophocarpa Sendtner",56.469231,15.390782
"4849","Callitriche cophocarpa Sendtner",59.879412,17.5240019
"4850","Callitriche cophocarpa Sendtner",60.4187409,17.3199949
"4851","Callitriche cophocarpa Sendtner",60.004671,18.4700449
"4852","Callitriche cophocarpa Sendtner",59.030144,17.2202009
"4853","Callitriche cophocarpa Sendtner",57.7294649,14.0670509
"4854","Callitriche cophocarpa Sendtner",59.082331,16.1322599
"4855","Callitriche cophocarpa Sendtner",58.618481,15.1977069
"4856","Callitriche cophocarpa Sendtner",58.03515,16.611808
"4857","Callitriche cophocarpa Sendtner",57.6683469,14.0632699
"4858","Callitriche cophocarpa Sendtner",57.5968409,15.837819
"4859","Callitriche cophocarpa Sendtner",59.685426,18.402016
"4860","Callitriche cophocarpa Sendtner",57.049863,12.7819749
"4861","Callitriche cophocarpa Sendtner",58.734481,16.107332
"4862","Callitriche cophocarpa Sendtner",57.421432,15.251821
"4863","Callitriche cophocarpa Sendtner",60.560406,17.809828
"4864","Callitriche cophocarpa Sendtner",60.240512,17.362314
"4865","Callitriche cophocarpa Sendtner",58.964616,17.043682
"4866","Callitriche cophocarpa Sendtner",59.012,18.3946219
"4867","Callitriche cophocarpa Sendtner",58.979804,17.6529279
"4868","Callitriche cophocarpa Sendtner",59.316879,17.6272729
"4869","Callitriche cophocarpa Sendtner",56.5604739,15.973564
"4870","Callitriche cophocarpa Sendtner",56.4467799,14.5817859
"4871","Callitriche cophocarpa Sendtner",59.756909,18.2811829
"4872","Callitriche cophocarpa Sendtner",57.228397,15.531215
"4873","Callitriche cophocarpa Sendtner",59.628287,17.82138
"4874","Callitriche cophocarpa Sendtner",59.5293679,18.345799
"4875","Callitriche cophocarpa Sendtner",59.027033,17.4813049
"4876","Callitriche cophocarpa Sendtner",56.74649,16.276754
"4877","Callitriche cophocarpa Sendtner",58.853631,11.861265
"4878","Callitriche cophocarpa Sendtner",57.065314,13.2540309
"4879","Callitriche cophocarpa Sendtner",59.925406,17.436955
"4880","Callitriche cophocarpa Sendtner",58.877087,16.7804849
"4881","Callitriche cophocarpa Sendtner",59.16427,17.269447
"4882","Callitriche cophocarpa Sendtner",59.5659589,17.46377
"4883","Callitriche cophocarpa Sendtner",59.7521169,16.81295
"4884","Callitriche cophocarpa Sendtner",59.2427339,18.0614999
"4885","Callitriche cophocarpa Sendtner",60.469611,17.933346
"4886","Callitriche cophocarpa Sendtner",59.5623319,17.72898
"4887","Callitriche cophocarpa Sendtner",57.5305129,16.3644299
"4888","Callitriche cophocarpa Sendtner",58.6444759,16.192663
"4889","Callitriche cophocarpa Sendtner",59.867342,18.282243
"4890","Callitriche cophocarpa Sendtner",60.120223,17.9413419
"4891","Callitriche cophocarpa Sendtner",60.09152,18.2990509
"4892","Callitriche cophocarpa Sendtner",57.6130459,14.6432129
"4893","Callitriche cophocarpa Sendtner",58.9778779,17.783265
"4894","Callitriche cophocarpa Sendtner",58.013029,16.387993
"4895","Callitriche cophocarpa Sendtner",58.809086,16.8650969
"4896","Callitriche cophocarpa Sendtner",59.418551,16.267582
"4897","Callitriche cophocarpa Sendtner",60.039444,18.654164
"4898","Callitriche cophocarpa Sendtner",60.3556069,17.8751719
"4899","Callitriche cophocarpa Sendtner",60.30803,17.345624
"4900","Callitriche cophocarpa Sendtner",60.092796,17.916198
"4901","Callitriche cophocarpa Sendtner",60.0427419,16.949197
"4902","Callitriche cophocarpa Sendtner",59.8857,16.943807
"4903","Callitriche cophocarpa Sendtner",58.061486,15.762846
"4904","Callitriche cophocarpa Sendtner",60.4145279,17.7790609
"4905","Callitriche cophocarpa Sendtner",58.1941289,16.527833
"4906","Callitriche cophocarpa Sendtner",60.168359,18.070609
"4907","Callitriche cophocarpa Sendtner",59.9012,18.479621
"4908","Callitriche cophocarpa Sendtner",60.281913,17.6354739
"4909","Callitriche cophocarpa Sendtner",59.9085109,16.899898
"4910","Callitriche cophocarpa Sendtner",59.9092229,16.8105599
"4911","Callitriche cophocarpa Sendtner",59.917689,17.973025
"4912","Callitriche cophocarpa Sendtner",58.96186,17.30431
"4913","Callitriche cophocarpa Sendtner",58.8343479,16.432953
"4914","Callitriche cophocarpa Sendtner",57.794631,14.104278
"4915","Callitriche cophocarpa Sendtner",60.087994,16.9058439
"4916","Callitriche cophocarpa Sendtner",59.075014,17.2220419
"4917","Callitriche cophocarpa Sendtner",59.347962,16.837878
"4918","Callitriche cophocarpa Sendtner",59.5318729,18.213387
"4919","Callitriche cophocarpa Sendtner",60.111477,16.771753
"4920","Callitriche cophocarpa Sendtner",58.827249,17.2984979
"4921","Callitriche cophocarpa Sendtner",59.6769589,17.558012
"4922","Callitriche cophocarpa Sendtner",59.855173,17.656611
"4923","Callitriche cophocarpa Sendtner",58.9330199,17.780705
"4924","Callitriche cophocarpa Sendtner",59.811376,18.8129859
"4925","Callitriche cophocarpa Sendtner",59.744152,18.80694
"4926","Callitriche cophocarpa Sendtner",59.1228589,16.9184209
"4927","Callitriche cophocarpa Sendtner",59.438988,16.664404
"4928","Callitriche cophocarpa Sendtner",57.449007,14.490185
"4929","Callitriche cophocarpa Sendtner",59.71764,18.120061
"4930","Callitriche cophocarpa Sendtner",56.671863,14.380366
"4931","Callitriche cophocarpa Sendtner",59.0199629,17.9598289
"4932","Callitriche cophocarpa Sendtner",59.3468489,16.9696789
